"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
37000,227495,"FL","H",351,"AZ","Arizona","09","","",3,54.700000000000003,"2012","2016","G","H2AZ09019",0,0,0,0,0,90,0,77,"AOK","Normal",7983,8172,"D","Kyrsten","Sinema","","Kyrsten","Rep.","","US Representative","","F","Kyrsten Sinema","SIN-eh-ma (like cin-ema)","Tucson, AZ","1976","07","12","Single","","Phoenix, AZ","","NON","None",5,"White/Caucasian","Member (AZ09 D), U.S. House of Representative","2012-Current","Member (AZ015 D), AZ State Senate","2011-2012","EDU","Faculty Associate","LAW","Criminal Defense Attorney","Arizona State University","Ph.D.","2012","Harvard University Kennedy School of Government (MA)","","2008","Arizona State University Law School","J.D.","2004","","","","","","","Rep. Kyrsten Sinema","US Representative","Room 1530","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0309","","http://sinemaforms.house.gov/forms/writeyourrep/","http://sinema.house.gov/","","http://www.facebook.com/CongresswomanSinema","http://twitter.com/RepSinema","http://www.youtube.com/user/RepSinema","Images\Photos\FL\H","Sinema_Kyrsten_227495.jpg"
37001,282520,"FL","H",390,"FL","Florida","26","","",17,51.5,"2014","2016","G","H4FL26038",0,0,0,0,0,0,0,0,"AOK","Normal",7984,8173,"R","Carlos","Curbelo","L.","Carlos","Rep.","","US Representative","","M","Carlos L. Curbelo","koor-beh-loh","Miami, FL","1980","03","01","Married","Cecilia Lowell","Kendall, FL","2 children ","ROC","Roman Catholic",2,"Hispanic/Latino","Member, FL Governor’s Education Transition Team","2010-2011","Member, Miami Dade County School Board","2010-Current","OTH","Co-Founder","PUB","State Director","University of Miami (FL)","M.P.A.","2011","University of Miami School of Business (FL)","B.B.A.","2002","Belen Jesuit Preparatory School, Miami (FL)","","2002","","","","","","","Rep. Carlos Curbelo","US Representative","Room 1429","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0926","","https://curbelo.house.gov/contact/","https://curbelo.house.gov/","","http://www.facebook.com/RepCurbelo","http://twitter.com/RepCurbelo","http://www.youtube.com/channel/UC6SRoWRNiv5U4a7ovRICwaw","Images\Photos\FL\H","Curbelo_Carlos_282520.jpg"
37002,158801,"FL","H",25,"FL","Florida","27","","",1,100,"1989","2016","G","H0FL18025",0,0,25,5,39,39,92,80,"AOK","Normal",7985,8174,"R","Ileana","Ros-Lehtinen","C.","Ileana","Rep.","","US Representative","","F","Ileana Carmen Ros-Lehtinen","rahs-LAY-tih-nin","Havana, Cuba","1952","07","15","Married","Dexter Lehtinen","Miami, FL","2 children ; 2 stepchildren ; 1 grandchild ","EPI","Episcopalian",2,"Hispanic/Latino","Chairman, U.S. House Subcommittee on the Middle East and North Africa","2014","Chairman, U.S. House Committee on Foreign Affairs","2013","EDU","Founder and Chief Administrator","EDU","Teacher","University of Miami (FL)","Ph.D.","2004","Florida International University","M.S.","1986","Florida International University","B.A.","1975","","","","","","","Rep. Ileana Ros-Lehtinen","US Representative","Room 2206","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0927","","http://ros-lehtinen.house.gov/contact-me/email-me","http://ros-lehtinen.house.gov","","http://www.facebook.com/iroslehtinen","http://twitter.com/RosLehtinen","http://www.youtube.com/user/IleanaRosLehtinen","Images\Photos\FL\H","RosLehtinen_Ileana_158801.jpg"
37003,211906,"FL","H",223,"GA","Georgia","14","","",3,100,"2010","2016","G","H0GA09030",0,0,5,5,2,5,83,81,"AOK","Normal",7986,8175,"R","Tom","Graves","","Tom","Rep.","Jr.","US Representative","","M","John Thomas Graves Jr.","graves","St. Petersburg, FL","1970","02","03","Married","Julie Howard","Ranger, GA","3 children","BAP","Baptist",5,"White/Caucasian","Member, GA State House","2003-2010","Member, Gordon County Board of Elections","2001-2002","REL","Manager","REL","Developer","University of Georgia","B.B.A.","1993","Cass High School (GA)","","1993","","","","","","","","","","Rep. Tom Graves Jr.","US Representative","Room 2442","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-1014","","http://tomgraves.house.gov/Contact/","http://tomgraves.house.gov","","http://www.facebook.com/reptomgraves","http://twitter.com/reptomgraves","http://www.youtube.com/user/CongressmanGraves","Images\Photos\FL\H","Graves_Tom_211906.jpg"
37005,392043,"FL","H",348,"SC","South Carolina","07","","",6,60,"2012","2016","G","H2SC07066",0,0,0,0,0,14,0,85,"AOK","Normal",7988,8177,"R","Tom","Rice","","Tom","Rep.","Jr.","US Representative","","M","Hugh Thompson Rice Jr.","rice","Charleston, SC","1957","08","04","Married","Wrenzie","Myrtle Beach, SC","3 children ","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Economic Growth, Tax and Capital Access","2014","Chairman, Horry County (SC) Council","2010-2012","LAW","Partner","EDU","Professor of Taxation","University of South Carolina School of Law","J.D.","1982","University of South Carolina","Mast. Deg.","1982","University of South Carolina","B.S.","1979","","","","","","","Rep. Tom Rice Jr.","US Representative","Room 223","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4007","","http://tomriceforms.house.gov/contact/","http://rice.house.gov/","","http://www.facebook.com/reptomrice","http://twitter.com/RepTomRice","http://www.youtube.com/user/RepTomRice","Images\Photos\FL\H","Rice_Tom_392043.jpg"
37006,228540,"FL","H",357,"TX","Texas","33","","",10,86.5,"2012","2016","G","H2TX33073",0,0,0,0,0,100,0,46,"AOK","Normal",7989,8178,"D","Marc","Veasey","A.","Marc","Rep.","","US Representative","","M","Marc Allison Veasey","VEE-zee","Tarrant County, TX","1971","01","03","Married","Tonya","Fort Worth, TX","1 child","CHC","Christian Church",1,"Black/African American","Vice Chair, TX State House Select Committee on Voter Identification and Voter Fraud","2013","Member (TX095 D), TX State House","2005-2013","REL","Agent","BUS","Health Consultant","Texas Wesleyan University","B.S.","1995","Arlington Heights High School (TX)","","1995","","","","","","","","","","Rep. Marc Veasey","US Representative","Room 414","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4333","","http://veasey.house.gov/contact/email-me","http://veasey.house.gov/","","http://www.facebook.com/CongressmanMarcVeasey","http://twitter.com/RepVeasey","http://www.youtube.com/user/marcveasey","Images\Photos\FL\H","Veasey_Marc_228540.jpg"
37007,405531,"FL","H",358,"TX","Texas","34","","",11,59.5,"2012","2016","G","H2TX27190",0,0,0,0,0,81,0,62,"AOK","Normal",7990,8179,"D","Filemon","Vela","B.","Filemon","Rep.","","US Representative","","M","Filemon B. Vela","FEE-lay-mon VAY-la","Harlingen, TX","1963","02","13","Married","Judge Rose Vela","Brownsville, TX","","ROC","Roman Catholic",2,"Hispanic/Latino","Candidate, Corpus Christi City Council","1993","","","LAW","Attorney","","","University of Texas, Austin","J.D.","1987","Georgetown University (DC)","B.A.","1985","Loyola University, New Orleans (LA)","Att.","1982","","","","","","","Rep. Filemon Vela","US Representative","Room 437","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4334","","http://forms.house.gov/vela/webforms/email-me.shtml","http://vela.house.gov","","http://www.facebook.com/UsCongressmanFilemonVela","http://twitter.com/RepFilemonVela","http://www.youtube.com/user/RepFilemonVela","Images\Photos\FL\H","Vela_Filemon_405531.jpg"
37008,159080,"FL","H",56,"TX","Texas","35","","",3,62.5,"1994","2016","G","H4TX10028",0,0,90,85,93,93,25,33,"AOK","Normal",7991,8180,"D","Lloyd","Doggett","A.","Lloyd","Rep.","II","US Representative","","M","Lloyd Alton Doggett II","DAWG-eht","Austin, TX","1946","10","06","Married","Libby Belk","Austin, TX","2 children ;  3 grandchildren ","MET","Methodist",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Human Resources","2014","Ranking Minority Member, U.S. House Subcommittee on Human Resources","2013","EDU","Adjunct Professor","LAW","Partner","University of Texas Law School","J.D.","1970","University of Texas","B.B.A.","1967","Austin High School (TX)","","1967","","","","","","","Rep. Lloyd Doggett II","US Representative","Room 2307","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4335","lloyd.doggett@mail.house.gov","http://forms.house.gov/doggett/webforms/issue_subscribe.htm","http://doggett.house.gov","","http://www.facebook.com/lloyddoggett","http://twitter.com/RepLloydDoggett","http://www.youtube.com/user/doggett","Images\Photos\FL\H","Doggett_Lloyd_159080.jpg"
37009,481703,"FL","H",380,"TX","Texas","36","","",23,76,"2014","2016","G","H6TX02079",0,0,0,0,0,0,0,0,"AOK","Normal",7992,8181,"R","Brian","Babin","","Brian","Rep.","","US Representative","Dr.","M","Brian Babin","BA-bin","Port Arthur, TX","1948","03","23","Married","Roxanne","Woodville, TX","5 children ;  10 grandchildren ","SBP","Southern Baptist",5,"White/Caucasian","State Chair, Texas Inaugural Committee","1967","Regional Chair for Bill Clements for Governor, Texas Dentists for Clements","1967","MED","Dentist","","","University of Texas, Houston","D.D.S.","1976","Lamur University (TX)","B.S.","1973","University of Texas, Houston","Att.","1969","U.S. Air Force","","1976-1979","U.S. Army Reserve","","1971-1975","Rep. Brian Babin","US Representative","Room 316","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4336","","http://babin.house.gov/contact/","http://babin.house.gov/","","http://www.facebook.com/RepBrianBabin","http://twitter.com/RepBrianBabin","http://www.youtube.com/channel/UCPVEZgw-VbDRbLV1MRGVQNQ","Images\Photos\FL\H","Babin_Brian_481703.jpg"
37010,392417,"FL","H",408,"UT","Utah","04","","",4,50.899999999999999,"2014","2016","G","H2UT04023",0,0,0,0,0,0,0,0,"AOK","Normal",7993,8182,"R","Mia","Love","B.","Mia","Rep.","","US Representative","","F","Ludmya Bourdeau Love","luhv","Brooklyn, NY","1975","12","06","Married","Jason Love","Saratoga Springs, UT","3 children ","MOR","Mormon",1,"Black/African American","Member, Black Leadership Council, Romney for President, Inc.","2012-2012","Candidate (UT04), U.S. House of Representatives","2011-2012","BUS","Product Marketing  Manager","BUS","Various positions","University of Hartford (CT)","B.F.A.","1997","","","","","","","","","","","","","Rep. Mia Love","US Representative","Room 217","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4404","","https://love.house.gov/contact/email","https://love.house.gov/","","http://www.facebook.com/repmialove","http://twitter.com/repmialove","http://www.youtube.com/user/Love4Utah","Images\Photos\FL\H","Love_Mia_392417.jpg"
37011,284686,"FL","H",324,"WA","Washington","10","","",5,54.700000000000003,"2012","2016","G","H0WA03161",0,0,0,0,0,90,0,62,"AOK","Normal",7994,8183,"D","Denny","Heck","","Denny","Rep.","","US Representative","","M","Dennis Heck","hek","Vancouver, WA","1952","07","29","Married","Paula Fruci","Olympia, WA","2 children ","LUT","Lutheran",5,"White/Caucasian","Candidate (WA03), U.S. House of Representatives","2010-2010","Candidate, WA Superintendent of Public Instruction","1988","BUS","Co-Founder","BRO","Former Host of the public affairs program Inside Olympia","Portland State University (OR)","Att.","1975","Evergreen State College (WA)","B.A.","1973","Columbia River High School (WA)","","1973","","","","","","","Rep. Denny Heck","US Representative","Room 425","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4710","","http://dennyheck.house.gov/contact/email-me","http://dennyheck.house.gov/","","http://www.facebook.com/CongressmanDennyHeck","http://twitter.com/RepDennyHeck","http://www.youtube.com/user/DennyHeckforCongress","Images\Photos\FL\H","Heck_Denny_284686.jpg"
22088,226535,"FL","H",226,"PA","Pennsylvania","08","","",6,61.899999999999999,"2010","2016","G","H4PA08074",0,0,20,10,35,37,91,84,"AOK","Normal",5330,6165,"R","Mike","Fitzpatrick","G.","Mike","Rep.","","US Representative","","M","Michael G. Fitzpatrick","fits-PA-trik","Philadelphia, PA","1963","06","28","Married","Kathleen (Kathy)","Levittown, PA","6 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Oversight and Investigations","2014","Candidate, U.S. House of Representatives","2006","LAW","Associate","LAW","Special Counsel","Penn State University Dickinson School of Law (PA)","J.D.","1988","St. Thomas University (FL)","B.A.","1985","Bishop Egan High School (PA)","","1985","","","","","","","Rep. Mike Fitzpatrick","US Representative","Room 2400","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3808","","https://fitzpatrick.house.gov/contact-me/email-me","http://fitzpatrick.house.gov/","","http://www.facebook.com/RepFitzpatrick","http://twitter.com/RepFitzpatrick","http://www.youtube.com/user/RepFitzpatrickPA8","Images\Photos\FL\H","Fitzpatrick_Mike_226535.jpg"
22090,286966,"FL","H",268,"PA","Pennsylvania","10","","",9,62.600000000000001,"2010","2016","G","H0PA10078",0,0,5,0,9,13,100,95,"AOK","Normal",5332,6167,"R","Tom","Marino","A.","Tom","Rep.","","US Representative","","M","Thomas Anthony Marino","mah-REE-no","Williamsport , PA","1952","08","15","Married","Edith (Edie)","Cogan Station, PA","2 adopted children ","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Courts, Intellectual Property, and the Internet","2014","Vice Chair, U.S. House Subcommittee on Europe, Eurasia, and Emerging Threats","2014","LAW","Business Law Attorney","LAW","Associate","Dickinson School of Law (PA)","J.D.","1988","Lycoming College (PA)","B.A.","1985","Williamsport Area Community College (PA)","A.A.","1983","","","","","","","Rep. Tom Marino","US Representative","Room 410","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3810","","http://marino.house.gov/contact/email","http://marino.house.gov/","","http://www.facebook.com/CongressmanMarino","http://twitter.com/RepTomMarino","http://www.youtube.com/channel/UCA7__Gcx5b2pJYkbBSdxjwg","Images\Photos\FL\H","Marino_Tom_286966.jpg"
22091,266703,"FL","H",230,"PA","Pennsylvania","11","","",7,66.299999999999997,"2010","2016","G","H2PA11098",0,0,15,5,27,30,92,95,"AOK","Normal",5333,6168,"R","Lou","Barletta","J.","Lou","Rep.","","US Representative","","M","Louis J. Barletta","bar-LEH-tuh","Hazelton, PA","1956","01","28","Married","Mary Grace Malloy","Hazelton, PA","4 children ;  2 grandchildren ","CAT","Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Economic Development, Public Buildings, and Emergency Management","2014","Candidate, U.S. House of Representative","2008","BUS","Co-founder","","","Luzerne County Community College (PA)","","1977","Bloomsburg State College (PA)","","1976","","","","","","","","","","Rep. Lou Barletta","US Representative","Room 115","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3811","","http://barletta.house.gov/contact/email-me","http://barletta.house.gov/","","http://www.facebook.com/CongressmanLouBarletta","http://twitter.com/reploubarletta","http://www.youtube.com/user/RepLouBarletta","Images\Photos\FL\H","Barletta_Lou_266703.jpg"
22092,284990,"FL","H",349,"PA","Pennsylvania","12","","",12,59.299999999999997,"2012","2016","G","H0PA04220",0,0,0,0,0,14,0,77,"AOK","Normal",5334,6169,"R","Keith","Rothfus","J.","Keith","Rep.","","US Representative","","M","Keith J. Rothfus","RAHTH-fuhss","Endicott, NY","1962","04","25","Married","Elsie","Sewickley, PA","6 children ","ROC","Roman Catholic",5,"White/Caucasian","Candidate, U.S. House Pennsylvania (04)","2010-2010","Member, Edgeworth, PA Zoning Board","2010-2010","LAW","Attorney","PUB","Director","University of Notre Dame Law School (NC)","J.D.","1990","State University of New York, Buffalo","B.S.","1984","West Seneca West Senior High School (NY)","","1980","","","","","","","Rep. Keith Rothfus","US Representative","Room 1205","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3812","","http://rothfus.house.gov/email-keith","http://rothfus.house.gov/","","http://www.facebook.com/keithrothfus","http://twitter.com/KeithRothfus","http://www.youtube.com/user/reprothfus","Images\Photos\FL\H","Rothfus_Keith_284990.jpg"
22093,269627,"FL","H",385,"PA","Pennsylvania","13","","",5,67.099999999999994,"2014","2016","G","H4PA13199",0,0,0,0,0,0,0,0,"AOK","Normal",5335,6170,"D","Brendan","Boyle","F.","Brendan","Rep.","","US Representative","","M","Brendan F. Boyle","BOY-uhl","Philadelphia, PA","1977","02","06","Married","Jennifer (Jenny) Morgan","Philadelphia, PA","1 child ","ROC","Roman Catholic",5,"White/Caucasian","Candidate, Pennsylvania House District 170 (PA170)","2014-2014","Member (PA170 D), PA State House","2008-2014","EDU","Teacher","BUS","Consultant","Harvard University John F. Kennedy School of Government (MA)","M.PP","2005","Notre Dame University (IN)","Bach. Deg.","1999","Cardinal Doherty High School","","1999","","","","","","","Rep. Brendan Boyle","US Representative","Room 118","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3813","","https://boyle.house.gov/contact/email","https://boyle.house.gov/","","http://www.facebook.com/CongressmanBoyle","http://twitter.com/RepBrendanBoyle","http://www.youtube.com/channel/UCMP_Anj7lz4eZuSh8GwFqQQ","Images\Photos\FL\H","Boyle_Brendan_269627.jpg"
