"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
36514,284674,"FL","H",376,"KY","Kentucky","06","","",5,50.600000000000001,"2012","2014","G","H0KY06104",0,0,95,0,96,0,47,0,"AOK","Normal",2203,2731,"R","Andy","Barr","","Andy","Rep.","","US Representative","","M","Garland Barr IV","","Lexington, KY","1973","07","24","Married","Eleanor Carol Leavell","Lexington, KY","1 child ","EPI","Episcopalian",5,"White/Caucasian","Candidate, US House Kentucky District 6 (KY06)","2010-2010","","","EDU","Part-time Instructor","LAW","Associate","University of Kentucky College of Law","J.D.","2001","University of Virginia","B.A.","1996","Henry Clay High School (KY)","","1992","","","","","","","Rep. Andy Barr","US Representative","Room 1432","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-1706","","http://barr.house.gov/contact/email-me","http://barr.house.gov/","","http://www.facebook.com/BarrForCongress","http://twitter.com/barrforcongress","http://www.youtube.com/user/AndyBarrForCongress","Images\Photos\FL\H","Barr_Andy_284674.jpg"
36723,250197,"FL","H",320,"SD","South Dakota","01","","",1,57.5,"2010","2014","G","H0SD00054",0,0,90,0,96,0,65,0,"AOK","Normal",5887,6727,"R","Kristi","Noem","L.","Kristi","Rep.","","US Representative","","F","Kristi Lynn Arnold Noem","nome","Watertown, SD","1971","11","30","Married","Bryon Noem","Castlewood, SD","3 children","EVA","Evangelical",5,"White/Caucasian","House Majority Liaison, U.S. House of Representatives","2013","Assistant Majority Leader, SD State House","2009-2011","BUS","Media Consultant","BUS","Former Hunting Lodge Owner","South Dakota State University","Bach. Deg.","2012","Mount Marty College (SD)","Att.","2012","Northern State University - Aberdeen (SD)","Att.","1992","","","","","","","Rep. Kristi Noem","US Representative","Room 1323","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4101","","http://noem.house.gov/index.cfm/email-kristi","http://noem.house.gov/","","http://www.facebook.com/RepKristiNoem","http://twitter.com/RepKristiNoem","http://www.youtube.com/user/RepKristiNoem","Images\Photos\FL\H","Noem_Kristi_250197.jpg"
36750,224949,"FL","H",175,"NC","North Carolina","01","","",4,75.299999999999997,"2004","2014","G","H4NC01046",0,0,90,0,92,0,65,0,"AOK","Normal",4646,5471,"D","G.K.","Butterfield","","G.K.","Rep.","Jr.","US Representative","","M","George Kenneth Butterfield, Jr.","BUT ter FEEL d","Wilson, NC","1947","04","27","Divorced","","Wilson, NC","2 children","BAP","Baptist",6,"Two or More Ethnicities","Ranking Minority Member, U.S. House Subcommittee on Commerce, Manufacturing and Trade","2013","Judge, NC Special Superior Court","2002-2004","LAW","Senior Partner","BUS","Owner and Operator","North Carolina Central University School of Law","J.D.","1974","North Carolina Central University","B.A.","1971","Charles H. Darden High School","","1965","U.S. Army","","1968-1970","","","","Rep. G.K. Butterfield Jr.","US Representative","Room 2305","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3301","","http://butterfieldforms.house.gov/contact-us-form","http://butterfield.house.gov","","http://www.facebook.com/congressmangkbutterfield","http://twitter.com/gkbutterfield","http://www.youtube.com/user/gkbutterfield","Images\Photos\FL\H","Butterfield_GK_224949.jpg"
36764,226527,"FL","H",183,"NE","Nebraska","01","","",2,68.299999999999997,"2004","2014","G","H4NE01064",0,0,15,0,21,0,90,0,"AOK","Normal",3918,4542,"R","Jeff","Fortenberry","","Jeff","Rep.","","US Representative","","M","Jeffrey Lane Fortenberry","FOR-tuhn-bair-ee","Baton Rouge, LA","1960","12","27","Married","Celeste Gregory","Lincoln, NE","5 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Africa, Global Health, and Human Rights","2013","Chairman, U.S. House Subcommittee on Department Operations, Oversight, and Credit","2013","BUS","Sales Representative","BUS","Public Relations and Foundation Activities Director","Franciscan University (OH)","M.A.","1996","Georgetown University (DC)","M.PP","1986","Louisiana State University","B.A.","1982","","","","","","","Rep. Jeff Fortenberry","US Representative","Room 1514","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2701","","http://fortenberry.house.gov/index.php?option=com_content&view=article&id=3374&Itemid=72","http://fortenberry.house.gov","","http://www.facebook.com/jefffortenberry","http://twitter.com/jefffortenberry","http://www.youtube.com/user/JeffFortenberry","Images\Photos\FL\H","Fortenberry_Jeff_226527.jpg"
36775,248289,"FL","H",208,"FL","Florida","14","","",4,70.299999999999997,"2006","2014","G","H6FL11126",0,0,5,0,5,0,79,0,"AOK","Normal",981,1423,"D","Kathy","Castor","","Kathy","Rep.","","US Representative","","F","Katherine Anne Castor","KAS-tur","Miami, FL","1966","08","20","Married","Bill Lewis","Tampa, FL","2 children","PRE","Presbyterian",5,"White/Caucasian","Member (FL11 R), U.S. House of Representatives","2010-2013","Member, Hillsborough County Commission","2002-2006","LAW","Partner","LAW","Associate","Florida State University School of Law","J.D.","1991","Emory University - Atlanta (GA)","B.A.","1988","Chamberlain High School (FL)","","1988","","","","","","","Rep. Kathy Castor","US Representative","Room 205","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0914","","http://forms.house.gov/write/castor/email-me.shtml","http://castor.house.gov","","http://www.facebook.com/USRepKathyCastor","","http://www.youtube.com/user/RepKathyCastor","Images\Photos\FL\H","Castor_Kathy_248289.jpg"
36788,274097,"FL","H",352,"MP","Mariana Islands","01","","",1,79.700000000000003,"2008","2014","G","H8MP00041",0,0,0,0,0,0,0,0,"AOK","Normal",7982,8165,"D","Gregorio","Sablan","Kilili Camacho","Killili","Del.","","US Representative","","M","Gregorio Kilili Camacho Sablan","sah-BLAHN","Saipan, MP","1955","01","19","Married","Andrea C.","Saipan, MP","6 children","ROC","Roman Catholic",2,"Hispanic/Latino","Member, Northern Marianas House","1982-1986","Executive Director, Commonwealth Election Commission","1982-1986","PUB","Special Assistant","PUB","Management and Budget Special Assistant","University of Hawaii - Manoa","Att.","1990","University of Guam","Att.","1990","","","","U.S. Army","","1981-1986","","","","Del. Gregorio Sablan","US Representative","Room 423","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-5601","kilili@mail.house.gov","http://sablan.house.gov/email-me","http://sablan.house.gov/","","http://www.facebook.com/pages/Gregorio-Kilili-Camacho-Sablan/153423912663","","http://www.youtube.com/user/CongressmanSablan","Images\Photos\FL\H","Sablan_Gregorio_274097.jpg"
37000,227495,"FL","H",435,"AZ","Arizona","09","","",5,48.700000000000003,"2012","2014","G","H2AZ09019",0,0,0,0,0,0,0,0,"AOK","Normal",7983,8172,"D","Kyrsten","Sinema","","Kyrsten","Rep.","","US Representative","","F","Kyrsten Sinema","SIN-eh-ma (like cin-ema)","Tucson, AZ","1976","07","12","Single","","Phoenix, AZ","","MOR","Mormon",5,"White/Caucasian","Member (AZ015 D), AZ State Senate","2011-2012","Member, White House Health Reform Task Force","2010","EDU","Faculty Associate","LAW","Criminal Defense Attorney","Arizona State University","Ph.D.","2012","Harvard University Kennedy School of Government","","2010","Harvard University Kennedy School of Government Senior Executives Program","","2008","","","","","","","Rep. Kyrsten Sinema","US Representative","Room 1237","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0309","","https://sinema.house.gov/contact/email-me","http://sinema.house.gov/","","http://www.facebook.com/ksinemaaz","http://twitter.com/kyrstensinema","","Images\Photos\FL\H","Sinema_Kyrsten_227495.jpg"
37001,424909,"FL","H",431,"FL","Florida","26","","",10,53.600000000000001,"2012","2014","G","H8FL25015",0,0,0,0,0,0,0,0,"AOK","Normal",7984,8173,"D","Joe","Garcia","","Joe","Rep.","","US Representative","","M","Joe Garcia","","Miami Beach, FL","1963","10","12","Divorced","","Miami, FL","1 child ","ROC","Roman Catholic",2,"Hispanic/Latino","Candidate (FL25 D), U.S. House of Representatives","2010","Director, Office of Minority Economic Impact and Diversity, U.S. Department of Energy","2009-2010","LAW","Attorney","VOL","Executive Director","University of Miami School of Law","J.D.","1991","University of Miami (FL)","B.A.","1987","Miami-Dade Community College (FL)","","1984","","","","","","","Rep. Joe Garcia","US Representative","Room 1440","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0926","","https://garcia.house.gov/contact/email-me","http://garcia.house.gov/","","http://www.facebook.com/joegarciaforcongress","http://twitter.com/joegarcia","","Images\Photos\FL\H","Garcia_Joe_424909.jpg"
37002,158801,"FL","H",49,"FL","Florida","27","","",2,60.200000000000003,"1989","2014","G","H0FL18025",0,0,0,0,0,0,0,0,"AOK","Normal",7985,8174,"R","Ileana","Ros-Lehtinen","","Ileana","Rep.","","US Representative","","F","Ileana Carmen Ros-Lehtinen","rahs-LAY-tih-nin","Havana, Cuba","1952","07","15","Married","Dexter Lehtinen","Miami, FL","2 children ; 2 stepchildren ; 1 grandchild ","EPI","Episcopalian",2,"Hispanic/Latino","Chairman, U.S. House Committee on Foreign Affairs","2013","Member (FL18 R), U.S. House of Representatives","1989-2013","EDU","Founder and Chief Administrator","EDU","Teacher","University of Miami (FL)","Ph.D.","2004","Florida International University","M.S.","1986","Florida International University","B.A.","1975","","","","","","","Rep. Ileana Ros-Lehtinen","US Representative","Room 2206","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0927","","https://ros-lehtinen.house.gov/contact-me/email-me","http://ros-lehtinen.house.gov","","http://www.facebook.com/iroslehtinen","http://twitter.com/RosLehtinen","http://www.youtube.com/user/IleanaRosLehtinen","Images\Photos\FL\H","RosLehtinen_Ileana_158801.jpg"
37003,211906,"FL","H",319,"GA","Georgia","14","","",6,73,"2010","2014","G","H0GA09030",0,0,0,0,0,0,0,0,"AOK","Normal",7986,8175,"R","Tom","Graves","","Tom","Rep.","Jr.","US Representative","","M","John Thomas Graves Jr.","graves","St. Petersburg, FL","1970","02","03","Married","Julie Howard","Ranger, GA","3 children","BAP","Baptist",5,"White/Caucasian","Member (GA09 R), U.S. House of Representatives","2010-2013","Member, GA State House","2003-2010","REL","Manager","REL","Developer","University of Georgia","B.B.A.","1993","Cass High School (GA)","","1993","","","","","","","","","","Rep. Tom Graves Jr.","US Representative","Room 432","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1009","","http://tomgraves.house.gov/Contact/","http://tomgraves.house.gov","","http://www.facebook.com/pages/Tom-Graves/95980429129","http://twitter.com/reptomgraves","http://www.youtube.com/user/CongressmanGraves","Images\Photos\FL\H","Graves_Tom_211906.jpg"
21769,248432,"FL","H",364,"CA","California","02","","",31,71.200000000000003,"2012","2014","G","H2CA06259",0,0,5,0,4,0,80,0,"AOK","Normal",417,851,"D","Jared","Huffman","","Jared","Rep.","","US Representative","","M","Jared William Huffman","","Independence, MO","1964","02","18","Married","Susan","San Rafael, CA","2 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Chairman, CA State Assembly Committee on Water, Parks and Wildlife","2012","Member (CA006 D), CA State Assembly","2006-2012","LAW","Attorney and Senior Attorney","LAW","Managing Partner","Boston College Law School (MA)","J.S.D.","1990","University of California - Santa Barbara","B.A.","1986","","","","","","","","","","Rep. Jared Huffman","US Representative","Room 1630","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0502","","http://huffman.house.gov/contact","http://huffman.house.gov/","","","http://twitter.com/jaredhuffman","","Images\Photos\FL\H","Huffman_Jared_248432.jpg"
21770,240331,"FL","H",264,"CA","California","03","","",25,54.200000000000003,"2009","2014","G","H0CA10149",0,0,0,0,4,0,83,0,"AOK","Normal",418,852,"D","John","Garamendi","","John","Rep.","","US Representative","","M","John Garamendi","gair-uh-MEN-dee","Mokelumne Hill, CA","1945","01","24","Married","Patricia (Patti) Wilkinson","Walnut Grove, CA","6 children ;  10 grandchildren ","CHC","Christian Church",5,"White/Caucasian","Member (CA10 D), U.S. House of Representatives","2009-2013","Candidate, Nomination for Governor of CA","2008-2009","AGR","Rancher","BUS","Partner","Harvard University Business School (MA)","M.B.A.","1970","University of California - Berkeley","B.A.","1966","","","","","","","","","","Rep. John Garamendi","US Representative","Room 2438","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0510","","https://garamendi.house.gov/contact-me/email-me","http://www.garamendi.house.gov","","http://www.facebook.com/repgaramendi","http://twitter.com/RepGaramendi","http://www.youtube.com/user/garamendiCA10","Images\Photos\FL\H","Garamendi_John_240331.jpg"
21771,193067,"FL","H",249,"CA","California","04","","",11,61.100000000000001,"2008","2014","G","H8CA04152",0,0,0,0,4,0,85,0,"AOK","Normal",419,853,"R","Tom","McClintock","","Tom","Rep.","","US Representative","","M","Thomas Miller McClintock","muh-KLIN-tahk","Bronxville, NY","1956","07","10","Married","Lori","Granada Hills, CA","2 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Water and Power","2013","Candidate, CA Lt. Governor","2006","PUB","Director of Economic and Regulatory Affairs","PUB","Director","University of California - Los Angeles","B.S.","1978","","","","","","","","","","","","","Rep. Tom McClintock","US Representative","Room 434","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0504","","http://mcclintock.house.gov/contact/index.shtml","http://mcclintock.house.gov","","http://www.facebook.com/pages/Congressman-Tom-McClintock/81125319109","http://twitter.com/RepMcClintock","http://www.youtube.com/user/McClintockCA04","Images\Photos\FL\H","McClintock_Tom_193067.jpg"
21772,158718,"FL","H",122,"CA","California","05","","",15,74.5,"1998","2014","G","H8CA01109",0,0,95,0,96,0,55,0,"AOK","Normal",420,854,"D","Mike","Thompson","C.","Mike","Rep.","","US Representative","","M","C. Michael Thompson","TOMP-suhn","St. Helena, CA","1951","01","24","Married","Janet Thompson","St. Helena, CA","2 children ;  3 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Terrorism, Human Intelligence (HUMINT), Analysis, and Counterintelligence (THACI)","2013","Member (CA01 D), U.S. House of Representatives","1998-2013","BUS","Owner and Maintenance Supervisor","EDU","College Instructor","California State University - Chico","M.A.","1996","California State University - Chico","B.A.","1982","St. Helena High School (CA)","","1982","U.S. Army","SSG","1967-1973","","","","Rep. Mike Thompson","US Representative","Room 231","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0505","","http://mikethompson.house.gov/Contact/","http://mikethompson.house.gov","","http://www.facebook.com/RepMikeThompson","","http://www.youtube.com/CongressmanMThompson","Images\Photos\FL\H","Thompson_Mike_158718.jpg"
21773,232639,"FL","H",200,"CA","California","06","","",21,75.099999999999994,"2005","2014","G","H6CA05195",0,0,80,0,96,0,40,0,"AOK","Normal",421,855,"D","Doris","Matsui","O.","Doris","Rep.","","US Representative","","F","Doris Okada Matsui","mat-SOO-ee","Poston, AZ","1944","09","25","Widow","Robert T. Matsui (deceased)","Sacramento, CA","1 child","MET","Methodist",4,"Asian/Pacific American","Member (CA05 D), U.S. House of Representatives","1998-2013","Parliamentarian, Democratic National Convention","2008","LAW","Senior Advisor and Director for Government Relations","","","University of California - Berkeley","B.A.","1966","","","","","","","","","","","","","Rep. Doris Matsui","US Representative","Room 2434","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0506","","http://forms.house.gov/matsui/webforms/issue_subscribe.htm","http://matsui.house.gov","","http://www.facebook.com/doris.matsui","http://twitter.com/dorismatsui","http://www.youtube.com/user/RepDorisMatsui","Images\Photos\FL\H","Matsui_Doris_232639.jpg"
21774,284011,"FL","H",359,"CA","California","07","","",28,51.700000000000003,"2012","2014","G","H0CA03078",0,0,100,0,96,0,42,0,"AOK","Normal",422,856,"D","Ami","Bera","","Ami","Rep.","","US Representative","","M","Amerish Bera","AH-mi BEAR-uh","Los Angeles, CA","1965","03","02","Married","Janine","Elk Grove, CA","1 child ","UNI","Unitarian",8,"Other","Candidate, US House California District 3 (CA03)","2010-2010","","","PUB","Chief Medical Officer","EDU","Clinical Professor of Medicine and Associate Dean for Admissions and Outreach","University of California, Irvine","M.D.","1991","University of California, Irvine","B.S.","1987","Kennedy High School","","1983","","","","","","","Rep. Ami Bera","US Representative","Room 1408","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0507","","http://bera.house.gov/contact/email-me","http://bera.house.gov/","","http://www.facebook.com/BeraForCongress","http://twitter.com/beraforcongress","http://www.youtube.com/user/BeraForCongress","Images\Photos\FL\H","Bera_Ami_284011.jpg"
