"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
12697,400360,"SLE","H",,"AR","Arkansas","058","","",,53,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",338,376,"D","Harold","Copenhaver","R.","Cope","Mr.","","Arkansas Representative Elect","","M","Harold R. Copenhaver","","","","","","","","","","","",,"","","",,"","","","","","","","","","","","","","","","","","","","","","","","Mr. Harold Copenhaver","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","harolduiagency@yahoo.com","","http://www.arkansashouse.org/member/336/harold-copenhaver","","http://www.facebook.com/VoteCope","http://twitter.com/votecopear58","","Images\Photos\SLE\AR\H","Copenhaver_Harold_400360.jpg"
12698,270549,"SLE","H",,"AR","Arkansas","059","","",,53.700000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",339,377,"D","Butch","Wilkins","","Butch","Rep.","","Arkansas Representative Elect","Hon.","M","Butch Wilkins","","","","","","","","Bono, AR","","BAP","Baptist",5,"White/Caucasian","","State Legislator for Arkansas House District 074",34028,"","","","","BUS","Retired","","","","","","","","","","","","","","","","","","Rep. Butch Wilkins","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","butch.wilkins@arkansashouse.org","","http://www.arkansashouse.org/member/249/butch-wilkins","","","","","Images\Photos\SLE\AR\H","Wilkins_Butch_270549.jpg"
12699,290841,"SLE","H",,"AR","Arkansas","060","","",,52.799999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",340,378,"D","James","Ratliff","","James","Rep.","","Arkansas Representative Elect","","M","James Ratliff","","","","","","","","","","","",,"","","State Legislator for Arkansas House District 073",27005,"","","","","","","","","","","","","","","","","","","","","","","","Rep. James Ratliff","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","jamesratliff3468@yahoo.com","","http://www.arkansashouse.org/member/286/james-ratliff","","","","","Images\Photos\SLE\AR\H","Ratliff_James_290841.jpg"
12700,400370,"SLE","H",,"AR","Arkansas","061","","",,51.5,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",341,379,"D","Scott","Baltz","","Scott","Mr.","","Arkansas Representative Elect","","M","Scott Baltz","","","","","","","","","","","",,"","","",,"","","","","","","","","","","","","","","","","","","","","","","","Mr. Scott Baltz","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","scott.baltz@arkansashouse.org","","http://www.arkansashouse.org/member/319/scott-baltz","","","","","",""
12701,290836,"SLE","H",,"AR","Arkansas","062","","",,55.799999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",342,380,"D","Tommy","Wren","","Tommy","Rep.","","Arkansas Representative Elect","","M","Tommy Wren","","","","","","","","","","","",,"","","State Legislator for Arkansas House District 071",26994,"","","","","","","","","","","","","","","","","","","","","","","","Rep. Tommy Wren","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","wrenappraisals@centurytel.net","","http://www.arkansashouse.org/member/298/tommy-wren","","http://www.facebook.com/pages/Tommy-Wren-for-State-Representative-District-71/129915279371","","","Images\Photos\SLE\AR\H","Wren_Tommy_290836.jpg"
12702,270547,"SLE","H",,"AR","Arkansas","063","","",,69.700000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",343,381,"D","James","McLean","","James","Rep.","","Arkansas Representative Elect","","M","James McLean","","Batesville, AR","","","","Married","Katie","Batesville, AR","","MET","Methodist",5,"White/Caucasian","","State Legislator for Arkansas House District 072",26966,"Justice of the Peace, Batesville","2010-2010","","","PUB","Justice of the Peace","BUS","Funeral Director","University of the Ozarks (AR)","B.S.","2010-2010","Arkansas State University (AR)","A.A.","2010-2010","","","","","","","","","","Rep. James McLean","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","vote.james.mclean@gmail.com","","http://www.arkansashouse.org/member/239/james-mclean","","","","","Images\Photos\SLE\AR\H","McLean_James_270547.jpg"
12703,400387,"SLE","H",,"AR","Arkansas","064","","",,60.700000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",344,382,"R","John","Payton","R.","John","Mr.","","Arkansas Representative Elect","","M","John Russell Payton","","","","","","","","","","","",,"","","",,"","","","","","","","","","","","","","","","","","","","","","","","Mr. John Payton","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","paytonforthepeople@yahoo.com","","http://www.arkansashouse.org/member/332/john-payton","","","","","Images\Photos\SLE\AR\H","Payton_John_400387.jpg"
12704,293417,"SLE","H",,"AR","Arkansas","065","","",,57,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",345,383,"D","Tommy","Thompson","","Tommy","Rep.","","Arkansas Representative Elect","","M","Tommy Thompson","","","","","","","","","","","",,"","","State Legislator for Arkansas House District 060",30499,"","","","","","","","","","","","","","","","","","","","","","","","Rep. Tommy Thompson","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","tt4rep@att.net","","http://www.arkansashouse.org/member/292/tommy-thompson","","","","","Images\Photos\SLE\AR\H","Thompson_Tommy_293417.jpg"
12705,400395,"SLE","H",,"AR","Arkansas","066","","",,65,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",346,384,"R","Josh","Miller","","Josh","Mr.","","Arkansas Representative Elect","","M","Josh Miller","","","","","","","","","","","",,"","","",,"","","","","","","","","","","","","","","","","","","","","","","","Mr. Josh Miller","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","josh.miller@arkansashouse.org","","http://www.arkansashouse.org/member/321/josh-miller","","http://www.facebook.com/pages/Josh-Miller-for-State-Representative/114519585326895?sk=wall&filter=12","http://twitter.com/Josh_Miller66","","Images\Photos\SLE\AR\H","Miller_Josh_400395.jpg"
12707,270544,"SLE","H",,"AR","Arkansas","068","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",348,386,"R","Robert","Dale","E.","Robert","Rep.","","Arkansas Representative Elect","Hon.","M","Robert E. Dale","","","","","","","","Dover, AR","","BAP","Baptist",5,"White/Caucasian","","State Legislator for Arkansas House District 070",32341,"","","","","BUS","Banker","","","","","","","","","","","","","","","","","","Rep. Robert Dale","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","redale70@yahoo.com","","http://www.arkansashouse.org/member/226/robert-e-dale","","","","","Images\Photos\SLE\AR\H","Dale_Robert_270544.jpg"
12708,283917,"SLE","H",,"AR","Arkansas","070","","",,61.799999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",350,388,"R","David","Meeks","","David","Rep.","","Arkansas Representative Elect","","M","David Mark Emerson Meeks","","Springhill, AR","","","","Married","Naomi","Conway, AR","","BAP","Baptist",,"","","State Legislator for Arkansas House District 046",34019,"","","","","BUS","Customer Service Agent, Project Manager","EDU","Middle School Staff","College Graduate","","1988","High School (FL)","","1990","","","","US Army","","1991-1996","","","","Rep. David Meeks","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","david.meeks@arkansashouse.org","","http://www.arkansashouse.org/member/281/david-meeks","","http://www.facebook.com/davidmeeks","","","Images\Photos\SLE\AR\H","Meeks_David_283917.jpg"
12709,270542,"SLE","H",,"AR","Arkansas","071","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",351,389,"R","Andrea","Lea","Dean","Andrea","Rep.","","Arkansas Representative Elect","Hon.","F","Andrea Dean Lea","","","","","","Married","Phillip Lee","Russellville, AR","3 children ; 3 grandchildren","PRE","Presbyterian",5,"White/Caucasian","","State Legislator for Arkansas House District 068",32340,"Member, Russellville City Council","1991-1996","Justice of the Peace, Pope County Quorum Court","1991-1996","PUB","Auditor","","","Arkansas Technical University","B.S.","1991-1996","","","","","","","","","","","","","Rep. Andrea Lea","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","andrea.lea@arkansashouse.org","","http://www.arkansashouse.org/member/235/andrea-lea","","http://www.facebook.com/group.php?gid=10897257086","http://twitter.com/RepAndreaLea","","Images\Photos\SLE\AR\H","Lea_Andrea_270542.jpg"
12710,289313,"SLE","H",,"AR","Arkansas","072","","",,59.600000000000001,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",352,390,"D","Stephen","Magie","","Stephen","Mr.","","Arkansas Representative Elect","","M","Stephen Magie","","","","","","","","","","","",,"","","",,"Candidate, Arkansas House District 046 (AR046)","2010-2010","","","","","","","","","","","","","","","","","","","","","","Mr. Stephen Magie","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","stephen.magie@arkansashouse.org","","http://www.arkansashouse.org/member/310/stephen-magie","","http://www.facebook.com/stevemagie","http://twitter.com/stevemagie","","Images\Photos\SLE\AR\H","Magie_Stephen_289313.jpg"
12711,289318,"SLE","H",,"AR","Arkansas","073","","",,52.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",353,391,"D","John","Catlett","W.","John","Rep.","","Arkansas Representative Elect","","M","John Wayne Catlett","","","","","","Married","Cheri","","2 children ","BAP","Baptist",5,"White/Caucasian","","State Legislator for Arkansas House District 061",26953,"","","","","PUB","Yell County Trooper (Retired)","PUB","Wildlife Officer","Arkansas Tech University","Bach. Deg.","2010-2010","Plainview-Rover HS","","1978","","","","US Air National Guard","","1983-2002","US Air Force; Military Police","","1978-1982","Rep. John Catlett","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","john.catlett@arkansashouse.org","","http://www.arkansashouse.org/member/260/john-catlett","","","","","Images\Photos\SLE\AR\H","Catlett_John_289318.jpg"
12712,290852,"SLE","H",,"AR","Arkansas","074","","",,72.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",354,392,"R","Jon","Eubanks","S.","Jon","Rep.","","Arkansas Representative Elect","","M","Jon S. Eubanks","","","","","","Married","Janet","Paris, AR","4 children ;  3 grandchildren ","","",5,"White/Caucasian","","State Legislator for Arkansas House District 084",26952,"Member, Paris School District Board","1978-1982","","","BUS","Certified Public Accountant","AGR","Owner, Operator","Arkansas Tech University","B.S.","1990","","","","","","","","","","","","","Rep. Jon Eubanks","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","jon.eubanks@arkansashouse.org","","http://www.arkansashouse.org/member/265/jon-s-eubanks","","http://www.facebook.com/pages/Jon-Eubanks-for-Arkansas-State-Representative/103312496376874?v=info","","","Images\Photos\SLE\AR\H","Eubanks_Jon_290852.jpg"
12713,400518,"SLE","H",,"AR","Arkansas","075","","",,58.100000000000001,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",355,393,"R","Charlotte","Douglas","Vining","Charlotte","Mrs.","","Arkansas Representative Elect","","F","Charlotte Vining Douglas","","","","","","","","","","","",,"","","",,"","","","","","","","","","","","","","","","","","","","","","","","Mrs. Charlotte Douglas","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","douglasforarkansas@yahoo.com","","http://www.arkansashouse.org/member/304/charlotte-vining-douglas","","http://www.facebook.com/DouglasforArkansas","http://twitter.com/douglas4ark","","Images\Photos\SLE\AR\H","Douglas_Charlotte_400518.jpg"
12714,192778,"SLE","H",,"AR","Arkansas","076","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",356,394,"R","Denny","Altes","","Denny","Rep.","","Arkansas Representative Elect","","M","Robert Dennis Altes","","Houston, TX","1948","05","12","Married","Susan","Fort Smith, AR","2 children","BAP","Baptist",5,"White/Caucasian","","State Legislator for Arkansas House District 063",32337,"Chairman, AR State Joint Performance Review","2011","Member (AR013 R), AR State Senate","2002-2011","BUS","Paper Recycler","PUB","Legislator","Arkansas Technical University (AR)","B.A.","1973","Arkansas Technical University (AR)","B.S.","1973","","","","U.S. Army","","1973","","","","Rep. Denny Altes","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","denny.altes@arkansashouse.org","","http://www.arkansashouse.org/member/255/denny-altes","","http://www.facebook.com/dennyaltes","","","Images\Photos\SLE\AR\H","Altes_Denny_192778.jpg"
12715,270538,"SLE","H",,"AR","Arkansas","077","","",,57.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",357,395,"R","Stephanie","Malone","","Stephanie","Rep.","","Arkansas Representative Elect","Hon.","F","Stephanie Malone","","Rogers, AR","1978","03","23","Single","","Fort Smith, AR","","BAP","Baptist",5,"White/Caucasian","","State Legislator for Arkansas House District 064",32338,"Member, AR Early Childhood Commission","1973","","","VOL","Communications Chair","BUS","Communications Director","University of Arkansas (AR)","B.A.","2000","Community Development Institute","","2000","","","","","","","","","","Rep. Stephanie Malone","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","stephanie.malone@arkansashouse.org","","http://www.arkansashouse.org/member/237/stephanie-malone","","http://www.facebook.com/pages/Stephanie-Malone/102534679786652?v=wall","","","Images\Photos\SLE\AR\H","Malone_Stephanie_270538.jpg"
12716,400529,"SLE","H",,"AR","Arkansas","078","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",358,396,"D","George","McGill","B.","George","Mr.","","Arkansas Representative Elect","","M","George B. McGill","","","","","","","","","","","",,"","","",,"","","","","","","","","","","","","","","","","","","","","","","","Mr. George McGill","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","georgemcgill@sbcglobal.net","","http://www.arkansashouse.org/member/598/george-mcgill","","","","","",""
12717,290832,"SLE","H",,"AR","Arkansas","079","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",359,397,"R","Gary","Deffenbaugh","","Gary","Rep.","","Arkansas Representative Elect","","M","Gary Deffenbaugh","","","","","","","","","","","",,"","","State Legislator for Arkansas House District 066",22294,"","","","","","","","","","","","","","","","","","","","","","","","Rep. Gary Deffenbaugh","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","gary.deffenbaugh@arkansashouse.org","","http://www.arkansashouse.org/member/263/gary-deffenbaugh","","http://www.facebook.com/people/Gary-Deffenbaugh/100001039931006","","","Images\Photos\SLE\AR\H","Deffenbaugh_Gary_290832.jpg"
12718,400537,"SLE","H",,"AR","Arkansas","080","","",,57.399999999999999,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",360,398,"R","Charlene","Fite","","Charlene","Ms.","","Arkansas Representative Elect","","F","Charlene Fite","","","","","","","","Van Buren, AR","","","",5,"White/Caucasian","","",,"","","","","","","","","","","","","","","","","","","","","","","","Ms. Charlene Fite","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","charlenefiteforstaterep@yahoo.com","","http://www.arkansashouse.org/member/311/charlene-fite","","http://www.facebook.com/profile.php?id=100002858415642","http://twitter.com/charlenefitear","","Images\Photos\SLE\AR\H","Fite_Charlene_400537.jpg"
12719,290856,"SLE","H",,"AR","Arkansas","081","","",,67.299999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",361,399,"R","Justin","Harris","T.","Justin","Rep.","","Arkansas Representative Elect","","M","Justin T. Harris","","Muskogee, OK","","","","Married","Marsha Frederick","West Fork, AR","3 children ","","",5,"White/Caucasian","","State Legislator for Arkansas House District 087",26946,"Former Member, West Fork City Council","2000","Former Member, Vice Chair, West Fork Planning Commission","2000","EDU","Owner","","","University of Arkansas","B.S.","2000","Siloam Springs HS","","2000","","","","","","","","","","Rep. Justin Harris","Arkansas Representative Elect","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","justin.harris@arkansashouse.org","","http://www.arkansashouse.org/member/269/justin-t-harris","","","http://twitter.com/harris4staterep","","Images\Photos\SLE\AR\H","Harris_Justin_290856.jpg"
