"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
7877,226551,"FLE","H",,"TX","Texas","10","","",,60.5,"11/6/2012","","G","H4TX10093",,,,,,,,,1,"Unofficial Results",6107,6987,"R","Michael","McCaul","T.","Michael","Rep.","","US Representative","","M","Michael T. McCaul","mick-CALL","Dallas, TX","1962","01","14","Married","Linda","Austin, TX","5 children (triplets)","CAT","Catholic",5,"White/Caucasian","Y","US Representative for Texas District 10",22130,"Special Assistant U.S. Attorney, Western District of TX","1971","Member, Bush-Cheney Advisory Committee","2000-2001","BUS","Project Director","PUB","Special Assistant","Harvard University John F. Kennedy School of Government (MA)","Att.","2002","St. Mary's University School of Law (TX)","J.D.","1987","Trinity University (TX)","B.A.","1984","","","","","","","Rep. Michael McCaul","US Representative","Room 131","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4310","","http://mccaul.house.gov/contact-form/","http://mccaul.house.gov","","http://www.facebook.com/michaeltmccaul","http://twitter.com/McCaulPressShop","http://www.youtube.com/user/MichaelTMcCaul","Images\Photos\FLE\H","McCaul_Michael_226551.jpg"
7878,226553,"FLE","H",,"TX","Texas","11","","",,78.599999999999994,"11/6/2012","","G","H4TX19136",,,,,,,,,1,"Unofficial Results",6108,6988,"R","Mike","Conaway","","Mike","Rep.","","US Representative","","M","K. Michael Conaway","KAH-nuh-way","Borger, TX","1948","06","11","Married","Suzanne","Midland, TX","4 children ; 7 grandchildren","BAP","Baptist",5,"White/Caucasian","Y","US Representative for Texas District 11",22131,"Candidate, Election to U.S. House (TX19)","2003","Member, Midland Independent School Board","1985-1988","BUS","Owner","BUS","Superintendent","East Texas State University","B.B.A.","1970","","","","","","","U.S. Army","SGT","1970-1972","","","","Rep. Mike Conaway","US Representative","Room 2430","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4311","","http://conaway.house.gov/Contact/default.aspx#email","http://conaway.house.gov","","http://www.facebook.com/mike.conaway","http://twitter.com/ConawayTX11","http://www.youtube.com/mikeconaway11","Images\Photos\FLE\H","Conaway_Mike_226553.jpg"
7879,159082,"FLE","H",,"TX","Texas","12","","",,70.900000000000006,"11/6/2012","","G","H6TX12060",,,,,,,,,1,"Unofficial Results",6109,6989,"R","Kay","Granger","","Kay","Rep.","","US Representative","","F","Kay Mullendore Granger","GRAIN-jur","Greenville, TX","1943","01","18","Divorced","","Fort Worth, TX","3 children","MET","Methodist",5,"White/Caucasian","Y","US Representative for Texas District 12",22132,"Mayor, Fort Worth TX","1991-1995","Member, Fort Worth Council","1989-1991","BUS","Co-Founder","BUS","Agent","University of Texas - Arlington","","1976","Texas Wesleyan University","B.S.","1965","","","","","","","","","","Rep. Kay Granger","US Representative","Room 1026","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4312","","http://kaygranger.house.gov/contact-kay/email-me","http://kaygranger.house.gov","http://kaygranger.house.gov/?sectionid=70&sectiontree=70","http://www.facebook.com/RepKayGranger","http://twitter.com/RepKayGranger","http://www.youtube.com/repkaygranger","Images\Photos\FLE\H","Granger_Kay_159082.jpg"
7880,159083,"FLE","H",,"TX","Texas","13","","",,91,"11/6/2012","","G","H4TX13014",,,,,,,,,1,"Unofficial Results",6110,6990,"R","Mac","Thornberry","","Mac","Rep.","","US Representative","","M","William McClellan Thornberry","THORN-bair-ee","Clarendon, TX","1958","07","15","Married","Sally Adams","Clarendon, TX","2 children","PRE","Presbyterian",5,"White/Caucasian","Y","US Representative for Texas District 13",22133,"","","","","AGR","Rancher","LAW","Associate","University of Texas Law School","J.D.","1983","Texas Tech University","B.A.","1980","Clarendon High School (TX)","","1980","","","","","","","Rep. Mac Thornberry","US Representative","Room 2209","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4313","","http://thornberry.house.gov/Contact/","http://www.thornberry.house.gov","","http://www.facebook.com/repmacthornberry","http://twitter.com/MacTXPress","http://www.youtube.com/RepMacThornberry","Images\Photos\FLE\H","Thornberry_Mac_159083.jpg"
7881,269711,"FLE","H",,"TX","Texas","14","","",,53.5,"11/6/2012","","G","H2TX14149",,,,,,,,,1,"Unofficial Results",6111,6991,"R","Randy","Weber","","Randy","Rep.","","US Representative Elect","","M","Randy Weber","","Houston, TX","1953","07","02","Married","Brenda","Alvin, TX","3 children ;  4 grandchildren ","BAP","Baptist",5,"White/Caucasian","","State Legislator for Texas House District 029",33377,"Member (TX029 R), TX House of Representatives","2009-Current","Candidate, TX State House","2007","BUS","Founder and Owner","BUS","Clerk, recreational vehicle company","University of Houston-Clear Lake (TX)","B.S.","1977","Alvin Community College (TX)","Assc. Deg.","1974","","","","","","","","","","Rep. Randy Weber","US Representative Elect","Suite 225","","One Greenway Plaza","","Houston, TX 77046-0100","campaign@randyweber.org","http://www.randyweber.org/contact-us/","http://www.randyweber.org/","","http://www.facebook.com/WeberForTexas","http://twitter.com/WeberforTexas","","Images\Photos\FLE\H","Weber_Randy_269711.jpg"
7882,159085,"FLE","H",,"TX","Texas","15","","",,60.899999999999999,"11/6/2012","","G","H6TX15055",,,,,,,,,1,"Unofficial Results",6112,6992,"D","Ruben","Hinojosa","","Ruben","Rep.","","US Representative","","M","Ruben E. Hinojosa","een-oh-HO-suh","Edcouch, TX","1940","08","20","Married","Martha Lopez","Mercedes, TX","5 children ; 6 grandchildren","ROC","Roman Catholic",2,"Hispanic/Latino","Y","US Representative for Texas District 15",22135,"Member, TX State Board of Education","1974-1984","","","BUS","President and Chief Financial Officer","EDU","Adjunct Professor","University of Texas - Pan American","M.B.A.","1980","University of Texas","B.B.A.","1962","","","","","","","","","","Rep. Ruben Hinojosa","US Representative","Room 2262","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4315","","http://hinojosa.house.gov/contact-me/email-me","http://hinojosa.house.gov","","http://www.facebook.com/CongressmanRubenHinojosa","http://twitter.com/USRepRHinojosa","http://www.youtube.com/user/RepRubenHinojosa","Images\Photos\FLE\H","Hinojosa_Ruben_159085.jpg"
7884,287157,"FLE","H",,"TX","Texas","17","","",,79.900000000000006,"11/6/2012","","G","H0TX17104",,,,,,,,,1,"Unofficial Results",6114,6994,"R","Bill","Flores","H.","Bill","Rep.","","US Representative","","M","William H. Flores","FLOOR-ehz","Warren Air Force Base, Cheyenne, WY","1954","02","05","Married","Gina","Bryan, TX","2 children","BAP","Baptist",5,"White/Caucasian","Y","US Representative for Texas District 17",22137,"","","","","BUS","President and Chief Executive Officer","LAB","Cattle Driver/Farmer","Houston Baptist University (TX)","M.B.A.","1985","Texas A&M University","B.B.A.","1976","","","","","","","","","","Rep. Bill Flores","US Representative","Room 1505","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4317","","http://flores.house.gov/index.cfm?sectionid=58&sectiontree=3,58","http://flores.house.gov/","","http://www.facebook.com/RepBillFlores","http://twitter.com/RepBillFlores","http://www.youtube.com/RepBillFlores","Images\Photos\FLE\H","Flores_Bill_287157.jpg"
7885,159088,"FLE","H",,"TX","Texas","18","","",,75,"11/6/2012","","G","H4TX18054",,,,,,,,,1,"Unofficial Results",6115,6995,"D","Sheila","Jackson Lee","","Sheila","Rep.","","US Representative","","F","Sheila Jackson Lee","JAK-suhn-lee","Jamaica, NY","1950","01","12","Married","Elwyn C. Lee","Houston, TX","2 children","USP","Protestant - Unspecified Christian",1,"Black/African American","Y","US Representative for Texas District 18",22138,"Member, Houston City Council","1990-1994","Candidate, Election to the 295th District Court","1988","LAW","Senior Attorney","LAW","Trial Attorney","University of Virginia Law School","J.D.","1975","Yale University (CT)","B.A.","1972","New York University","","1972","","","","","","","Rep. Sheila Jackson Lee","US Representative","Room 2160","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4318","","http://jacksonlee.house.gov/Contact/","http://www.jacksonlee.house.gov","","http://www.facebook.com/pages/Congresswoman-Sheila-Jackson-Lee/169479190984","http://twitter.com/JacksonLeeTX18","http://www.youtube.com/user/SheilaJacksonLeeTX18","Images\Photos\FLE\H","JacksonLee_Sheila_159088.jpg"
7886,216187,"FLE","H",,"TX","Texas","19","","",,85,"11/6/2012","","G","H4TX19102",,,,,,,,,1,"Unofficial Results",6121,6996,"R","Randy","Neugebauer","","Randy","Rep.","","US Representative","","M","Robert Randolph Neugebauer","NAW-guh-bou-ur","St. Louis, MO","1949","12","24","Married","Dana Collins","Lubbock, TX","2 children; 3 grandchildren","BAP","Baptist",5,"White/Caucasian","Y","US Representative for Texas District 19",34944,"Mayor Pro Tempore, Lubbock","1994-1996","Member, Lubbock City Council","1992-1998","BUS","Chair","BUS","President","Texas Technical University Law School","B.B.A.","1972","National Air War College","Att.","1972","","","","","","","","","","Rep. Randy Neugebauer","US Representative","Room 1424","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4319","","https://randyforms.house.gov/index.cfm?sectionid=172","http://www.randy.house.gov","","http://www.facebook.com/rep.randy.neugebauer","http://twitter.com/RandyNeugebauer","http://www.youtube.com/user/RandyNeugebauer","Images\Photos\FLE\H","Neugebauer_Randy_216187.jpg"
7887,212619,"FLE","H",,"TX","Texas","20","","",,63.899999999999999,"11/6/2012","","G","H2TX35011",,,,,,,,,1,"Unofficial Results",6116,6997,"D","Joaquin","Castro","","Joaquin","Rep.","","US Representative Elect","","M","Joaquin Castro","","San Antonio, TX","1974","09","16","Single","","San Antonio, TX","","ROC","Roman Catholic",2,"Hispanic/Latino","","State Legislator for Texas House District 125",33372,"Member, TX State House","2003-2012","","","EDU","Adjunct Professor","EDU","Visiting Professor","Harvard University Law School (MA)","J.D.","2000","Stanford University (CA)","A.B.","1996","Jefferson High School (TX)","","1992","","","","","","","Rep. Joaquin Castro","US Representative Elect","","","PO Box 544","","San Antonio, TX 78292","joaquin@castroforcongress.com","","http://www.castroforcongress.com/","","http://www.facebook.com/JoaquinCastroforCongress?sk=wall","http://twitter.com/Castro4Congress","http://www.youtube.com/user/CastroforCongress","Images\Photos\FLE\H","Castro_Joaquin_212619.jpg"
7888,159091,"FLE","H",,"TX","Texas","21","","",,60.5,"11/6/2012","","G","H6TX21012",,,,,,,,,1,"Unofficial Results",6117,6998,"R","Lamar","Smith","S.","Lamar","Rep.","","US Representative","","M","Lamar Seeligson Smith","smith","San Antonio, TX","1947","11","19","Married","Elizabeth (Beth) Schaefer","San Antonio, TX","2 children","CSC","Christian Scientist",5,"White/Caucasian","Y","US Representative for Texas District 21",22141,"TX Commissioner, Bexar County Board of Commissioners","1982-1985","Member, TX State House","1981-1982","AGR","Partner","LAW","Associate","Southern Methodist University Law School (TX)","J.D.","1975","Yale University (CT)","B.A.","1969","Texas Military Institute","","1965","","","","","","","Rep. Lamar Smith","US Representative","Room 2409","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4321","","http://lamarsmith.house.gov/Contact/","http://lamarsmith.house.gov","","http://www.facebook.com/LamarSmithTX21","http://twitter.com/LamarSmithTX21","http://www.youtube.com/user/lamarsmithtexas21","Images\Photos\FLE\H","Smith_Lamar_159091.jpg"
7889,164975,"FLE","H",,"TX","Texas","22","","",,64,"11/6/2012","","G","H8TX22107",,,,,,,,,1,"Unofficial Results",6118,6999,"R","Pete","Olson","","Pete","Rep.","","US Representative","","M","Peter Graham Olson","OLL-suhn","Fort Lewis, WA","1962","12","09","Married","Nancy","Sugar Land, TX","2 children","MET","Methodist",5,"White/Caucasian","Y","US Representative for Texas District 22",22142,"","","","","PUB","Chief of Staff","PUB","Naval Liaison Officer","University of Texas Law School","J.D.","1988","Rice University (TX)","B.A.","1985","Clear Lake High School (TX)","","1981","U.S. Naval Reserve","","1981","U.S. Navy","","1988-1995","Rep. Pete Olson","US Representative","Room 312","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4322","","https://olson.house.gov/contact-us-form","http://olson.house.gov/","","http://www.facebook.com/pages/Pete-Olson/20718168936","http://twitter.com/olsonpressshop","http://www.youtube.com/user/PeteOlsonTX22","Images\Photos\FLE\H","Olson_Pete_164975.jpg"
7890,199197,"FLE","H",,"TX","Texas","23","","",,50.299999999999997,"11/6/2012","","G","H2TX23124",,,,,,,,,1,"Unofficial Results",6122,7000,"D","Pete","Gallego","P.","Pete","Rep.","","US Representative Elect","","M","Pete P. Gallego","guy-AY-go","Alpine, TX","1961","12","02","Married","Maria Elena Ramon","Alpine, TX","1 child ","ROC","Roman Catholic",2,"Hispanic/Latino","","State Legislator for Texas House District 074",23455,"Member (TX074 D), TX State House","1991-2012","","","LAW","Of Counsel","LAW","Attorney","University of Texas School of Law, Austin (TX)","J.D.","1985","Sul Ross State University (TX)","B.A.","1982","","","","","","","","","","Rep. Pete Gallego","US Representative Elect","","","PO Box 1781","","San Antonio, TX 78296-1781","Mail@PeteGallego.com","http://petegallego.com/contact-the-campaign","http://www.petegallego.com/","","http://www.facebook.com/GallegoforCongress","http://twitter.com/petegallego","","Images\Photos\FLE\H","Gallego_Pete_199197.jpg"
7891,199221,"FLE","H",,"TX","Texas","24","","",,61,"11/6/2012","","G","H4TX24094",,,,,,,,,1,"Unofficial Results",6119,7001,"R","Kenny","Marchant","E.","Ken","Rep.","","US Representative","","M","Kenny Ewell Marchant","MAR-chuhnt","Bonham, TX","1951","02","23","Married","Donna Walker","Coppell, TX","4 children","NAZ","Nazarene",5,"White/Caucasian","Y","US Representative for Texas District 24",22144,"Member, TX State House","1987-2005","Mayor, Carrollton (TX)","1984-1987","BUS","Homebuilder","","","Nazarene Theological Seminary (MO)","Att.","1975","Southern Nazarene University (OK)","B.A.","1974","R.L. Turner High School (TX)","","1974","","","","","","","Rep. Kenny Marchant","US Representative","Room 1110","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4324","","http://marchant.house.gov/Contact/","http://marchant.house.gov/","","http://www.facebook.com/RepKennyMarchant","http://twitter.com/RepKenMarchant","http://www.youtube.com/user/RepKennyMarchant","Images\Photos\FLE\H","Marchant_Kenny_199221.jpg"
7892,244512,"FLE","H",,"TX","Texas","25","","",,58.399999999999999,"11/6/2012","","G","H2TX33040",,,,,,,,,1,"Unofficial Results",6120,7002,"R","Roger","Williams","","Roger","Rep.","","US Representative Elect","","M","John Roger Williams","","Evanston, IL","1949","09","13","Married","Patty","Austin, TX","2 children","DOC","Disciples of Christ",5,"White/Caucasian","","",,"Republican Candidate, Roger Williams U.S. Senate Committee","2009-2010","Secretary of State, State of Texas","2005-2007","BUS","Owner","BUS","Owner","Texas Christian University","B.S.","1972","","","","","","","","","","","","","Rep. Roger Williams","US Representative Elect","Suite 707","","823 Congress Avenue","","Austin, TX 78701-2405","info@rogerforcongress.com","http://www.rogerforcongress.com/contacts/new","http://www.rogerforcongress.com/","","http://www.facebook.com/rogerwilliamstx","http://twitter.com/rogerwilliamstx","","Images\Photos\FLE\H","Williams_Roger_244512.jpg"
7893,211708,"FLE","H",,"TX","Texas","26","","",,68.299999999999997,"11/6/2012","","G","H2TX26093",,,,,,,,,1,"Unofficial Results",6123,7003,"R","Michael","Burgess","C.","Mike","Rep.","","US Representative","","M","Michael C. Burgess","BUR-juhs","Rochester, MN","1950","12","23","Married","Laura","Lewisville, TX","3 children ; 1 grandchild","EPI","Episcopalian",5,"White/Caucasian","Y","US Representative for Texas District 26",31852,"Member, Citizens Task Force for Denton County, TX Health Department","1972","Delegate, TX Republican Convention","2000","MED","Physician","MED","Chief of Medical Staff and Chief of Obstetrics and Gynecology","University of Texas - Dallas","M.S.","2000","University of Texas - Houston","M.D.","1977","North Texas State University","M.S.","1976","","","","","","","Rep. Michael Burgess","US Representative","Room 2336","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4326","","http://burgess.house.gov/contact/356345.htm","http://burgess.house.gov","","http://www.facebook.com/michaelcburgess","http://twitter.com/michaelcburgess","http://www.youtube.com/michaelcburgessmd","Images\Photos\FLE\H","Burgess_Michael_211708.jpg"
