"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
21810,158760,"FL","H",70,"CA","California","44","","",6,55.700000000000003,"1992","2012","G","H2CA37023",0,0,15,0,5,0,89,0,"AOK","Normal",459,893,"R","Ken","Calvert","","Ken","Rep.","","US Representative","","M","Kenneth Stanton Calvert","CAL-vurt","Corona, CA","1953","06","08","Divorced","","Corona, CA","","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Co-chair, Pete Wilson for Governor","1990","Co-chair, Pete Wilson for Senate","1988","REL","President and General Manager","BUS","Employee","San Diego State University (CA)","B.A.","1975","Chaffey Community College (CA)","A.A.","1973","Corona High School (CA)","","1971","","","","","","","Rep. Ken Calvert","US Representative","Room 2269","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0544","","http://calvert.house.gov/Contact/","http://calvert.house.gov","","http://www.facebook.com/pages/Congressman-Ken-Calvert/70063393423","http://twitter.com/KenCalvert","http://www.youtube.com/RepKenCalvert","Images\Photos\FL\H","Calvert_Ken_158760.jpg"
21811,158761,"FL","H",138,"CA","California","45","","",10,51.5,"1998","2012","G","H8CA44034",0,0,30,0,25,0,89,0,"AOK","Normal",460,894,"R","Mary","Bono Mack","","Mary","Rep.","","US Representative","","F","Mary Whitaker Bono Mack","BOE-no mak","Cleveland, OH","1961","10","24","Married","Sonny Bono (deceased), Glenn Baxley (div), Rep. Connie Mack","Palm Springs, CA","2 children ; 3 stepchildren ; 1 grandchild ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","","","","","BUS","Vice President","BUS","Instructor","University of Southern California","B.F.A.","1984","","","","","","","","","","","","","Rep. Mary Bono Mack","US Representative","Room 104","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0545","","http://bono.house.gov/contact_mary/contactform.htm","http://bonomack.house.gov","http://bono.house.gov/Blog","http://www.facebook.com/mary.b.mack","http://twitter.com/MaryBonoMack","http://www.youtube.com/user/BonoMackCA45","Images\Photos\FL\H","BonoMack_Mary_158761.jpg"
21812,158762,"FL","H",47,"CA","California","46","","",5,62.299999999999997,"1988","2012","G","H8CA42061",0,0,5,0,13,0,75,0,"AOK","Normal",461,895,"R","Dana","Rohrabacher","","Dana","Rep.","","US Representative","","M","Dana Tyrone Rohrabacher","ROAR-uh-bah-kur","Coronado, CA","1947","06","21","Married","Rhonda Carmony","Huntington Beach, CA","3 children (triplets)","BAP","Baptist",5,"White/Caucasian","Special Assistant, To the President and Speechwriter","1987-1988","Speechwriter, The White House","1981-1987","PUB","Assistant Press Secretary","JOU","Editorial Writer","University of Southern California","M.A.","1975","California State University - Long Beach","B.A.","1969","Los Angeles Harbor College (CA)","Att.","1967","","","","","","","Rep. Dana Rohrabacher","US Representative","Room 2300","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0546","","http://rohrabacher.house.gov/Contact/Zip.htm","http://rohrabacher.house.gov","http://rohrabacher.house.gov/News/DocumentQuery.aspx?DocumentTypeID=1388","","","http://www.youtube.com/user/RepDanaRohrabacher","Images\Photos\FL\H","Rohrabacher_Dana_158762.jpg"
21835,284211,"FL","H",412,"FL","Florida","02","","",17,53.600000000000001,"2010","2012","G","H0FL02110",0,0,80,0,88,0,74,0,"AOK","Normal",970,1411,"R","Steve","Southerland","","Steve","Rep.","II","US Representative","","M","William Steve Southerland, II","SUH-thur-luhnd","Nashville, TN","1965","10","10","Married","Susan B.","Panama City, FL","4 children","BAP","Baptist",5,"White/Caucasian","Member, FL Board of Funeral Directors and Embalmers, FL Department of Financial Services","1992-1995","Chair, Early Learning Coalition of NW FL","1992-1995","BUS","Founding Partner","BUS","Founding Partner","Jefferson State Community College (AL)","A.A.","1989","Troy State University (AL)","B.S.","1987","A. Crawford Mosley High School (FL)","","1983","","","","","","","Rep. Steve Southerland II","US Representative","Room 1229","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0902","","https://southerland.house.gov/index.cfm/email-me","http://southerland.house.gov/","","http://www.facebook.com/RepSteveSoutherland","http://twitter.com/Rep_Southerland","http://www.youtube.com/RepSteveSoutherland","Images\Photos\FL\H","Southerland_Steve_284211.jpg"
21836,158786,"FL","H",69,"FL","Florida","03","","",1,63,"1992","2012","G","H2FL03056",0,0,90,0,100,0,60,0,"AOK","Normal",969,1412,"D","Corrine","Brown","","Corrine","Rep.","","US Representative","","F","Corrine Brown","brown","Jacksonville, FL","1946","11","11","Single","","Jacksonville, FL","1 child","BAP","Baptist",1,"Black/African American","Member, FL State House","1983-1992","Candidate, FL State House","1980","EDU","Guidance Counselor","EDU","Professor","University of Florida","Ed.S.","1974","Florida Agricultural and Mechanical University","M.A.","1971","Florida Agricultural and Mechanical University","B.S.","1969","","","","","","","Rep. Corrine Brown","US Representative","Room 2111","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0903","","http://forms.house.gov/corrinebrown/webforms/contact-me.shtml","http://www.house.gov/corrinebrown","","http://www.facebook.com/congresswomanbrown","http://twitter.com/RepCorrineBrown","http://www.youtube.com/user/CongresswomanBrown","Images\Photos\FL\H","Brown_Corrine_158786.jpg"
21839,158789,"FL","H",48,"FL","Florida","06","","",2,71.5,"1988","2012","G","H8FL06056",0,0,5,0,13,0,80,0,"AOK","Normal",973,1415,"R","Cliff","Stearns","B.","Cliff","Rep.","","US Representative","","M","Clifford Bundy Stearns","sturnz","Washington, DC","1941","04","16","Married","Joan Moore","Ocala, FL","3 children","PRE","Presbyterian",5,"White/Caucasian","","","","","BUS","President and Manager","BUS","Employee","University of California - Los Angeles","Att.","1965","George Washington University (DC)","B.S.","1963","Woodrow Wilson High School (DC)","","1959","U.S. Air Force","Capt","1963-1967","","","","Rep. Cliff Stearns","US Representative","","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0906","","http://stearnsforms.house.gov/Forms/WriteYourRep/default.aspx","http://stearns.house.gov","","http://www.facebook.com/RepCliffStearns","http://twitter.com/RepCliffStearns","http://www.youtube.com/repcliffstearns","Images\Photos\FL\H","Stearns_Cliff_158789.jpg"
21840,158790,"FL","H",85,"FL","Florida","07","","",4,69,"1992","2012","G","H2FL08055",0,0,5,0,4,0,89,0,"AOK","Normal",974,1416,"R","John","Mica","L.","John","Rep.","","US Representative","","M","John L. Mica","MY-kuh","Binghamton, NY","1943","01","27","Married","Pat Szymanek","Winter Park, FL","2 children","EPI","Episcopalian",5,"White/Caucasian","Candidate, Election to the FL Senate","1980","Member, FL State House","1976-1980","BUS","Vice President","BUS","Consultant","University of Florida","B.A.","1967","Miami-Dade Community College (FL)","A.A.","1965","Miami Edison High School (FL)","","1965","","","","","","","Rep. John Mica","US Representative","Room 2187","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0907","","https://mica.house.gov/contact-form","http://mica.house.gov","","http://www.facebook.com/JohnMica","","http://www.youtube.com/user/repjohnmica","Images\Photos\FL\H","Mica_John_158790.jpg"
21842,193559,"FL","H",257,"FL","Florida","09","","",9,71.400000000000006,"2006","2012","G","H6FL09070",0,0,20,0,29,0,90,0,"AOK","Normal",976,1418,"R","Gus","Bilirakis","M.","Gus","Rep.","","US Representative","","M","Gus Michael Bilirakis","bih-lih-RAK-uhss","Gainesville, FL","1963","02","08","Married","Eva Lialios","Palm Harbor, FL","4 children","GRO","Greek Orthodox",5,"White/Caucasian","Intern to President Ronald Reagan, The White House","1965","Member, FL State House of Representatives","1998-2006","EDU","Adjunct Professor","PUB","Staff Member","Stetson University College of Law (FL)","J.D.","1989","University of Florida (FL)","B.S.","1986","St. Petersburg Junior College (FL)","","1983","","","","","","","Rep. Gus Bilirakis","US Representative","Room 2313","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0909","","http://forms.house.gov/bilirakis/IMA/issue_subscribe.htm","http://bilirakis.house.gov","http://bilirakis.house.gov/index.php?option=com_content&task=blogcategory&id=29&Itemid=63","http://www.facebook.com/GusBilirakis","http://twitter.com/RepGusBilirakis","http://www.youtube.com/RepGusBilirakis","Images\Photos\FL\H","Bilirakis_Gus_193559.jpg"
21843,158793,"FL","H",4,"FL","Florida","10","","",1,65.900000000000006,"1970","2012","G","H6FL06035",0,0,30,0,33,0,90,0,"AOK","Normal",977,1419,"R","C.W.","Young","Bill","Bill","Rep.","","US Representative","","M","Charles William Young","yung","Harmarville, PA","1930","12","16","Married","Beverly Angello","Indian Shores, FL","3 children ;  9 grandchildren ","MET","Methodist",5,"White/Caucasian","Chair, Nixon-Agnew Campaign, Eight Congressional District","1968","Delegate, Republican National Conventions","1968-1984","BUS","President","PUB","District Assistant","Saint Petersburg High School (FL)","","1948","","","","","","","U.S. Army National Guard","","1948-1957","","","","Rep. C.W. Young","US Representative","Room 2407","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0910","bill.young@mail.house.gov","https://young.house.gov/contact-me/email-me","http://young.house.gov/","","","","http://www.youtube.com/user/CongBillYoung","Images\Photos\FL\H","Young_CW_158793.jpg"
21844,248289,"FL","H",260,"FL","Florida","11","","",4,59.600000000000001,"2006","2012","G","H6FL11126",0,0,95,0,96,0,55,0,"AOK","Normal",978,1420,"D","Kathy","Castor","","Kathy","Rep.","","US Representative","","F","Katherine Anne Castor","KAS-tur","Miami, FL","1966","08","20","Married","Bill Lewis","Tampa, FL","2 children","PRE","Presbyterian",5,"White/Caucasian","Member, Hillsborough County Commission","2002-2006","Candidate, FL State Senate","2000","LAW","Partner","LAW","Associate","Florida State University School of Law","J.D.","1991","Emory University - Atlanta (GA)","B.A.","1988","Chamberlain High School (FL)","","1988","","","","","","","Rep. Kathy Castor","US Representative","Room 205","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0911","","http://forms.house.gov/write/castor/email-me.shtml","http://castor.house.gov","","http://www.facebook.com/USRepKathyCastor","","http://www.youtube.com/user/RepKathyCastor","Images\Photos\FL\H","Castor_Kathy_248289.jpg"
21848,193543,"FL","H",316,"FL","Florida","15","","",11,64.700000000000003,"2008","2012","G","H8FL15107",0,0,0,0,13,0,75,0,"AOK","Normal",982,1424,"R","Bill","Posey","","Bill","Rep.","","US Representative","","M","William J. Posey","POE-zee","Washington, DC","1947","12","18","Married","Katie Ingram","Rockledge, FL","2 children; 3 grandchildren","MET","Methodist",5,"White/Caucasian","Member, FL State Senate","2001-2008","Member, FL State House","1992-2000","REL","Founder and President","AER","Apollo Program","Stetson University (FL)","Att.","1978","Brevard Community College (FL)","A.A.","1969","Cocoa High School (FL)","","1969","","","","","","","Rep. Bill Posey","US Representative","Room 120","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0915","","https://posey.house.gov/forms/writeyourrep/default.aspx","http://www.posey.house.gov","","http://www.facebook.com/bill.posey15","http://twitter.com/congbillposey","http://www.youtube.com/user/CongressmanPosey","Images\Photos\FL\H","Posey_Bill_193543.jpg"
21849,267175,"FL","H",318,"FL","Florida","16","","",12,66.900000000000006,"2008","2012","G","H8FL16022",0,0,80,0,83,0,75,0,"AOK","Normal",983,1425,"R","Thomas","Rooney","J.","Tom","Rep.","","US Representative","","M","Thomas J. Rooney","ROO-nee","Philadelphia, PA","1970","11","21","Married","Tara","Tequesta, FL","3 children","CAT","Catholic",5,"White/Caucasian","Assistant Attorney General, State of Florida","2004-2006","","","LAW","Associate","BUS","CEO","University of Miami Law School (FL)","J.D.","1999","University of Florida","M.A.","1996","Washington and Jefferson College (PA)","B.A.","1993","U.S. Army","","1993","U.S. Army","","1993","Rep. Thomas Rooney","US Representative","Room 221","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0916","","http://forms.house.gov/rooney/webforms/issue_subscribe.html","http://www.rooney.house.gov","","http://www.facebook.com/reptomrooney","http://twitter.com/TomRooney","http://www.youtube.com/user/CongressmanRooney","Images\Photos\FL\H","Rooney_Thomas_267175.jpg"
21851,158801,"FL","H",49,"FL","Florida","18","","",3,68.900000000000006,"1989","2012","G","H0FL18025",0,0,25,0,46,0,90,0,"AOK","Normal",985,1427,"R","Ileana","Ros-Lehtinen","","Ileana","Rep.","","US Representative","","F","Ileana Carmen Ros-Lehtinen","rahs-LAY-tih-nin","Havana, Cuba","1952","07","15","Married","Dexter Lehtinen","Miami, FL","2 children ; 2 stepchildren ; 1 grandchild ","EPI","Episcopalian",2,"Hispanic/Latino","Member, FL State Senate","1986-1989","Member, FL State House","1982-1986","EDU","Founder and Chief Administrator","EDU","Teacher","University of Miami (FL)","Ph.D.","2004","Florida International University","M.S.","1986","Florida International University","B.A.","1975","","","","","","","Rep. Ileana Ros-Lehtinen","US Representative","Room 2206","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0918","","https://ros-lehtinen.house.gov/contact-me/email-me","http://ros-lehtinen.house.gov","","http://www.facebook.com/iroslehtinen","http://twitter.com/RosLehtinen","http://www.youtube.com/user/IleanaRosLehtinen","Images\Photos\FL\H","RosLehtinen_Ileana_158801.jpg"
21852,248601,"FL","H",327,"FL","Florida","19","","",5,62.600000000000001,"2010","2012","G","H0FL19080",0,0,0,0,0,0,0,0,"AOK","Normal",986,1428,"D","Ted","Deutch","","Ted","Rep.","","US Representative","","M","Theodore Eliot Deutch","doych","Bethlehem, PA","1966","05","07","Married","Jill","Boca Raton, FL","3 children (twins)","JEW","Jewish",5,"White/Caucasian","Staff, Joe Lieberman Presidential Campaign","1975","Member, FL State Senate","2007-2010","LAW","Attorney and Partner","","","University of Michigan Law School","J.D.","1990","University of Michigan","B.A.","1988","","","","","","","","","","Rep. Ted Deutch","US Representative","Room 1024","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0919","","https://teddeutch.house.gov/forms/writeyourrep/default.aspx","http://www.deutch.house.gov","","http://www.facebook.com/CongressmanTedDeutch","http://twitter.com/repteddeutch","http://www.youtube.com/user/CongressmanTedDeutch","Images\Photos\FL\H","Deutch_Ted_248601.jpg"
21853,226499,"FL","H",248,"FL","Florida","20","","",3,60.200000000000003,"2004","2012","G","H4FL20023",0,0,90,0,100,0,55,0,"AOK","Normal",987,1429,"D","Debbie","Wasserman Schultz","","Debbie","Rep.","","US Representative","","F","Debbie Wasserman Schultz","WAH-sur-muhn shullts","Forest Hills, NY (Queens)","1966","09","27","Married","Steve Schultz","Weston, FL","3 children","JEW","Jewish",5,"White/Caucasian","Co-Vice Chair, House Democratic Steering and Policy Committee","Current","Vice President, Broward County Young Democrats","1991-1992","PUB","Legislative Aide","PUB","Staff Assistant","University of Florida","M.A.","1990","University of Florida","B.A.","1988","","","","","","","","","","Rep. Debbie Wasserman Schultz","US Representative","Room 118","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0920","","http://wassermanschultz.house.gov/contact/email-me.shtml","http://wassermanschultz.house.gov","","http://www.facebook.com/pages/Rep-Debbie-Wasserman-Schultz/88904724121","","http://www.youtube.com/user/RepWassermanSchultz","Images\Photos\FL\H","WassermanSchultz_Debbie_226499.jpg"
21873,158823,"FL","H",115,"IA","Iowa","03","","",1,50.700000000000003,"1996","2012","G","H6IA03144",0,0,90,0,96,0,60,0,"AOK","Normal",1876,2400,"D","Leonard","Boswell","L.","Leonard","Rep.","","US Representative","","M","Leonard L. Boswell","BAWZ-wel","Harrison County, IA","1934","01","10","Married","Darlena Votava (Dody)","Des Moines, IA","3 children ; 4 grandchildren","","",5,"White/Caucasian","President, IA State Senate","1993-1997","Member, IA State Senate","1985-1997","AGR","Grain and Livestock Farmer","CLE","Lay Minister","Graceland College (IA)","B.A.","1969","Lamoni High School (IA)","","1952","","","","U.S. Army","LTC","1956-1976","","","","Rep. Leonard Boswell","US Representative","","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-1503","","http://boswell.house.gov/contact-leonard","http://boswell.house.gov","","http://www.facebook.com/leonard.boswell","http://twitter.com/LeonardBoswell","http://www.youtube.com/user/RepLeonardBoswell","Images\Photos\FL\H","Boswell_Leonard_158823.jpg"
